code_departement,departement,code_commune,commune,nuuance,voix
60,OISE,176,CREPY-EN-VALOIS,Extrême gauche,0.0
60,OISE,282,GOUVIEUX,Extrême gauche,0.0
60,OISE,395,MERU,Extrême gauche,0.0
60,OISE,414,MONTATAIRE,Extrême gauche,0.0
60,OISE,463,NOGENT-SUR-OISE,Extrême gauche,0.0
60,OISE,471,NOYON,Extrême gauche,0.0
60,OISE,509,PONT-SAINTE-MAXENCE,Extrême gauche,0.0
60,OISE,612,SENLIS,Extrême gauche,0.0
61,ORNE,001,ALENCON,Extrême gauche,0.0
61,ORNE,006,ARGENTAN,Extrême gauche,0.0
61,ORNE,169,FLERS,Extrême gauche,0.0
61,ORNE,214,L'AIGLE,Extrême gauche,0.0
62,PAS-DE-CALAIS,014,AIRE-SUR-LA-LYS,Extrême gauche,0.0
62,PAS-DE-CALAIS,040,ARQUES,Extrême gauche,0.0
62,PAS-DE-CALAIS,041,ARRAS,Extrême gauche,0.0
62,PAS-DE-CALAIS,048,AUCHEL,Extrême gauche,0.0
62,PAS-DE-CALAIS,065,AVION,Extrême gauche,0.0
62,PAS-DE-CALAIS,108,BERCK,Extrême gauche,0.0
62,PAS-DE-CALAIS,119,BETHUNE,Extrême gauche,0.0
62,PAS-DE-CALAIS,160,BOULOGNE-SUR-MER,Extrême gauche,0.0
62,PAS-DE-CALAIS,178,BRUAY-LA-BUISSIERE,Extrême gauche,0.0
62,PAS-DE-CALAIS,186,BULLY-LES-MINES,Extrême gauche,0.0
62,PAS-DE-CALAIS,193,CALAIS,Extrême gauche,0.0
62,PAS-DE-CALAIS,215,CARVIN,Extrême gauche,0.0
62,PAS-DE-CALAIS,250,COURRIERES,Extrême gauche,0.0
62,PAS-DE-CALAIS,318,ETAPLES,Extrême gauche,0.0
62,PAS-DE-CALAIS,413,HARNES,Extrême gauche,0.0
62,PAS-DE-CALAIS,427,HENIN-BEAUMONT,Extrême gauche,0.0
62,PAS-DE-CALAIS,498,LENS,Extrême gauche,0.0
62,PAS-DE-CALAIS,510,LIEVIN,Extrême gauche,0.0
62,PAS-DE-CALAIS,516,LILLERS,Extrême gauche,0.0
62,PAS-DE-CALAIS,525,LONGUENESSE,Extrême gauche,0.0
62,PAS-DE-CALAIS,570,MERICOURT,Extrême gauche,0.0
62,PAS-DE-CALAIS,587,MONTIGNY-EN-GOHELLE,Extrême gauche,0.0
62,PAS-DE-CALAIS,617,NOEUX-LES-MINES,Extrême gauche,0.0
62,PAS-DE-CALAIS,637,OIGNIES,Extrême gauche,0.0
62,PAS-DE-CALAIS,643,OUTREAU,Extrême gauche,0.0
62,PAS-DE-CALAIS,667,LE PORTEL,Extrême gauche,0.0
62,PAS-DE-CALAIS,724,ROUVROY,Extrême gauche,0.0
62,PAS-DE-CALAIS,758,SAINT-MARTIN-BOULOGNE,Extrême gauche,0.0
62,PAS-DE-CALAIS,765,SAINT-OMER,Extrême gauche,0.0
62,PAS-DE-CALAIS,771,SALLAUMINES,Extrême gauche,0.0
62,PAS-DE-CALAIS,907,LIBERCOURT,Extrême gauche,0.0
63,PUY-DE-DOME,075,CHAMALIERES,Extrême gauche,0.0
63,PUY-DE-DOME,113,CLERMONT-FERRAND,Extrême gauche,942.0
63,PUY-DE-DOME,124,COURNON-D'AUVERGNE,Extrême gauche,0.0
63,PUY-DE-DOME,178,ISSOIRE,Extrême gauche,0.0
63,PUY-DE-DOME,300,RIOM,Extrême gauche,321.0
63,PUY-DE-DOME,430,THIERS,Extrême gauche,0.0
64,PYRENEES-ATLANTIQUES,024,ANGLET,Extrême gauche,0.0
64,PYRENEES-ATLANTIQUES,102,BAYONNE,Extrême gauche,0.0
64,PYRENEES-ATLANTIQUES,122,BIARRITZ,Extrême gauche,0.0
64,PYRENEES-ATLANTIQUES,129,BILLERE,Extrême gauche,123.0
64,PYRENEES-ATLANTIQUES,260,HENDAYE,Extrême gauche,0.0
64,PYRENEES-ATLANTIQUES,410,MOURENX,Extrême gauche,0.0
64,PYRENEES-ATLANTIQUES,422,OLORON-SAINTE-MARIE,Extrême gauche,0.0
64,PYRENEES-ATLANTIQUES,430,ORTHEZ,Extrême gauche,0.0
64,PYRENEES-ATLANTIQUES,445,PAU,Extrême gauche,328.0
64,PYRENEES-ATLANTIQUES,483,SAINT-JEAN-DE-LUZ,Extrême gauche,0.0
65,HAUTES-PYRENEES,059,BAGNERES-DE-BIGORRE,Extrême gauche,0.0
65,HAUTES-PYRENEES,286,LOURDES,Extrême gauche,142.0
65,HAUTES-PYRENEES,440,TARBES,Extrême gauche,212.0
66,PYRENEES-ORIENTALES,136,PERPIGNAN,Extrême gauche,0.0
67,BAS-RHIN,043,BISCHHEIM,Extrême gauche,0.0
67,BAS-RHIN,046,BISCHWILLER,Extrême gauche,0.0
67,BAS-RHIN,180,HAGUENAU,Extrême gauche,0.0
67,BAS-RHIN,204,HOENHEIM,Extrême gauche,0.0
67,BAS-RHIN,218,ILLKIRCH-GRAFFENSTADEN,Extrême gauche,0.0
67,BAS-RHIN,267,LINGOLSHEIM,Extrême gauche,0.0
67,BAS-RHIN,365,OSTWALD,Extrême gauche,0.0
67,BAS-RHIN,437,SAVERNE,Extrême gauche,0.0
67,BAS-RHIN,447,SCHILTIGHEIM,Extrême gauche,0.0
67,BAS-RHIN,462,SELESTAT,Extrême gauche,0.0
67,BAS-RHIN,482,STRASBOURG,Extrême gauche,883.0
68,HAUT-RHIN,063,CERNAY,Extrême gauche,0.0
68,HAUT-RHIN,066,COLMAR,Extrême gauche,0.0
68,HAUT-RHIN,112,GUEBWILLER,Extrême gauche,0.0
68,HAUT-RHIN,154,ILLZACH,Extrême gauche,0.0
68,HAUT-RHIN,166,KINGERSHEIM,Extrême gauche,0.0
68,HAUT-RHIN,224,MULHOUSE,Extrême gauche,0.0
68,HAUT-RHIN,271,RIEDISHEIM,Extrême gauche,0.0
68,HAUT-RHIN,278,RIXHEIM,Extrême gauche,0.0
68,HAUT-RHIN,297,SAINT-LOUIS,Extrême gauche,0.0
68,HAUT-RHIN,375,WITTELSHEIM,Extrême gauche,0.0
68,HAUT-RHIN,376,WITTENHEIM,Extrême gauche,0.0
69,RHONE,027,BRIGNAIS,Extrême gauche,0.0
69,RHONE,029,BRON,Extrême gauche,0.0
69,RHONE,034,CALUIRE-ET-CUIRE,Extrême gauche,0.0
69,RHONE,081,ECULLY,Extrême gauche,0.0
69,RHONE,089,FRANCHEVILLE,Extrême gauche,0.0
69,RHONE,091,GIVORS,Extrême gauche,0.0
69,RHONE,123,LYON,Extrême gauche,0.0
69,RHONE,149,OULLINS,Extrême gauche,0.0
69,RHONE,152,PIERRE-BENITE,Extrême gauche,0.0
69,RHONE,199,SAINT-FONS,Extrême gauche,0.0
69,RHONE,202,SAINTE-FOY-LES-LYON,Extrême gauche,0.0
69,RHONE,204,SAINT-GENIS-LAVAL,Extrême gauche,0.0
69,RHONE,243,TARARE,Extrême gauche,0.0
69,RHONE,244,TASSIN-LA-DEMI-LUNE,Extrême gauche,0.0
69,RHONE,256,VAULX-EN-VELIN,Extrême gauche,0.0
69,RHONE,259,VENISSIEUX,Extrême gauche,0.0
69,RHONE,264,VILLEFRANCHE-SUR-SAONE,Extrême gauche,0.0
69,RHONE,266,VILLEURBANNE,Extrême gauche,0.0
69,RHONE,275,DECINES-CHARPIEU,Extrême gauche,0.0
69,RHONE,282,MEYZIEU,Extrême gauche,0.0
69,RHONE,286,RILLIEUX-LA-PAPE,Extrême gauche,0.0
69,RHONE,290,SAINT-PRIEST,Extrême gauche,0.0
70,HAUTE-SAONE,285,HERICOURT,Extrême gauche,0.0
70,HAUTE-SAONE,310,LURE,Extrême gauche,0.0
70,HAUTE-SAONE,311,LUXEUIL-LES-BAINS,Extrême gauche,0.0
70,HAUTE-SAONE,550,VESOUL,Extrême gauche,0.0
71,SAONE-ET-LOIRE,014,AUTUN,Extrême gauche,0.0
71,SAONE-ET-LOIRE,076,CHALON-SUR-SAONE,Extrême gauche,0.0
71,SAONE-ET-LOIRE,153,LE CREUSOT,Extrême gauche,0.0
71,SAONE-ET-LOIRE,176,DIGOIN,Extrême gauche,0.0
71,SAONE-ET-LOIRE,230,GUEUGNON,Extrême gauche,0.0
71,SAONE-ET-LOIRE,270,MACON,Extrême gauche,0.0
71,SAONE-ET-LOIRE,306,MONTCEAU-LES-MINES,Extrême gauche,0.0
71,SAONE-ET-LOIRE,342,PARAY-LE-MONIAL,Extrême gauche,0.0
71,SAONE-ET-LOIRE,486,SAINT-VALLIER,Extrême gauche,0.0
72,SARTHE,003,ALLONNES,Extrême gauche,0.0
72,SARTHE,132,LA FERTE-BERNARD,Extrême gauche,0.0
72,SARTHE,154,LA FLECHE,Extrême gauche,0.0
72,SARTHE,181,LE MANS,Extrême gauche,0.0
72,SARTHE,264,SABLE-SUR-SARTHE,Extrême gauche,0.0
73,SAVOIE,008,AIX-LES-BAINS,Extrême gauche,0.0
73,SAVOIE,011,ALBERTVILLE,Extrême gauche,0.0
73,SAVOIE,065,CHAMBERY,Extrême gauche,0.0
73,SAVOIE,248,SAINT-JEAN-DE-MAURIENNE,Extrême gauche,0.0
74,HAUTE-SAVOIE,010,ANNECY,Extrême gauche,172.0
74,HAUTE-SAVOIE,011,ANNECY-LE-VIEUX,Extrême gauche,0.0
74,HAUTE-SAVOIE,012,ANNEMASSE,Extrême gauche,0.0
74,HAUTE-SAVOIE,081,CLUSES,Extrême gauche,0.0
74,HAUTE-SAVOIE,093,CRAN-GEVRIER,Extrême gauche,99.0
74,HAUTE-SAVOIE,133,GAILLARD,Extrême gauche,0.0
74,HAUTE-SAVOIE,256,SALLANCHES,Extrême gauche,0.0
74,HAUTE-SAVOIE,268,SEYNOD,Extrême gauche,99.0
74,HAUTE-SAVOIE,281,THONON-LES-BAINS,Extrême gauche,0.0
75,PARIS,100,PARIS,Extrême gauche,4943.0
76,SEINE-MARITIME,057,BARENTIN,Extrême gauche,0.0
76,SEINE-MARITIME,095,BIHOREL,Extrême gauche,0.0
76,SEINE-MARITIME,108,BOIS-GUILLAUME,Extrême gauche,0.0
76,SEINE-MARITIME,114,BOLBEC,Extrême gauche,0.0
76,SEINE-MARITIME,157,CANTELEU,Extrême gauche,0.0
76,SEINE-MARITIME,165,CAUDEBEC-LES-ELBEUF,Extrême gauche,27.0
76,SEINE-MARITIME,212,DARNETAL,Extrême gauche,0.0
76,SEINE-MARITIME,216,DEVILLE-LES-ROUEN,Extrême gauche,0.0
76,SEINE-MARITIME,217,DIEPPE,Extrême gauche,0.0
76,SEINE-MARITIME,231,ELBEUF,Extrême gauche,36.0
76,SEINE-MARITIME,259,FECAMP,Extrême gauche,0.0
76,SEINE-MARITIME,305,GONFREVILLE-L'ORCHER,Extrême gauche,0.0
76,SEINE-MARITIME,319,GRAND-COURONNE,Extrême gauche,24.0
76,SEINE-MARITIME,322,LE GRAND-QUEVILLY,Extrême gauche,69.0
76,SEINE-MARITIME,341,HARFLEUR,Extrême gauche,0.0
76,SEINE-MARITIME,351,LE HAVRE,Extrême gauche,476.0
76,SEINE-MARITIME,384,LILLEBONNE,Extrême gauche,0.0
76,SEINE-MARITIME,410,MAROMME,Extrême gauche,0.0
76,SEINE-MARITIME,447,MONTIVILLIERS,Extrême gauche,0.0
76,SEINE-MARITIME,451,MONT-SAINT-AIGNAN,Extrême gauche,0.0
76,SEINE-MARITIME,484,OISSEL,Extrême gauche,0.0
76,SEINE-MARITIME,498,LE PETIT-QUEVILLY,Extrême gauche,0.0
76,SEINE-MARITIME,540,ROUEN,Extrême gauche,0.0
76,SEINE-MARITIME,561,SAINT-AUBIN-LES-ELBEUF,Extrême gauche,26.0
76,SEINE-MARITIME,575,SAINT-ETIENNE-DU-ROUVRAY,Extrême gauche,0.0
76,SEINE-MARITIME,681,SOTTEVILLE-LES-ROUEN,Extrême gauche,0.0
76,SEINE-MARITIME,758,YVETOT,Extrême gauche,0.0
77,SEINE-ET-MARNE,014,AVON,Extrême gauche,0.0
77,SEINE-ET-MARNE,053,BRIE-COMTE-ROBERT,Extrême gauche,0.0
77,SEINE-ET-MARNE,083,CHAMPS-SUR-MARNE,Extrême gauche,0.0
77,SEINE-ET-MARNE,108,CHELLES,Extrême gauche,0.0
77,SEINE-ET-MARNE,122,COMBS-LA-VILLE,Extrême gauche,0.0
77,SEINE-ET-MARNE,131,COULOMMIERS,Extrême gauche,0.0
77,SEINE-ET-MARNE,152,DAMMARIE-LES-LYS,Extrême gauche,0.0
77,SEINE-ET-MARNE,186,FONTAINEBLEAU,Extrême gauche,0.0
77,SEINE-ET-MARNE,243,LAGNY-SUR-MARNE,Extrême gauche,0.0
77,SEINE-ET-MARNE,284,MEAUX,Extrême gauche,0.0
77,SEINE-ET-MARNE,285,LE MEE-SUR-SEINE,Extrême gauche,0.0
77,SEINE-ET-MARNE,288,MELUN,Extrême gauche,0.0
77,SEINE-ET-MARNE,294,MITRY-MORY,Extrême gauche,0.0
77,SEINE-ET-MARNE,305,MONTEREAU-FAULT-YONNE,Extrême gauche,0.0
77,SEINE-ET-MARNE,333,NEMOURS,Extrême gauche,0.0
77,SEINE-ET-MARNE,337,NOISIEL,Extrême gauche,0.0
77,SEINE-ET-MARNE,350,OZOIR-LA-FERRIERE,Extrême gauche,0.0
77,SEINE-ET-MARNE,373,PONTAULT-COMBAULT,Extrême gauche,0.0
77,SEINE-ET-MARNE,379,PROVINS,Extrême gauche,0.0
77,SEINE-ET-MARNE,390,ROISSY-EN-BRIE,Extrême gauche,0.0
77,SEINE-ET-MARNE,407,SAINT-FARGEAU-PONTHIERRY,Extrême gauche,0.0
77,SEINE-ET-MARNE,445,SAVIGNY-LE-TEMPLE,Extrême gauche,0.0
77,SEINE-ET-MARNE,468,TORCY,Extrême gauche,0.0
77,SEINE-ET-MARNE,479,VAIRES-SUR-MARNE,Extrême gauche,0.0
77,SEINE-ET-MARNE,514,VILLEPARISIS,Extrême gauche,0.0
78,YVELINES,005,ACHERES,Extrême gauche,0.0
78,YVELINES,015,ANDRESY,Extrême gauche,0.0
78,YVELINES,029,AUBERGENVILLE,Extrême gauche,0.0
78,YVELINES,073,BOIS-D'ARCY,Extrême gauche,0.0
78,YVELINES,123,CARRIERES-SOUS-POISSY,Extrême gauche,0.0
78,YVELINES,124,CARRIERES-SUR-SEINE,Extrême gauche,0.0
78,YVELINES,126,LA CELLE-SAINT-CLOUD,Extrême gauche,0.0
78,YVELINES,138,CHANTELOUP-LES-VIGNES,Extrême gauche,0.0
78,YVELINES,146,CHATOU,Extrême gauche,0.0
78,YVELINES,158,LE CHESNAY,Extrême gauche,0.0
78,YVELINES,165,LES CLAYES-SOUS-BOIS,Extrême gauche,0.0
78,YVELINES,172,CONFLANS-SAINTE-HONORINE,Extrême gauche,0.0
78,YVELINES,208,ELANCOURT,Extrême gauche,0.0
78,YVELINES,242,FONTENAY-LE-FLEURY,Extrême gauche,0.0
78,YVELINES,297,GUYANCOURT,Extrême gauche,0.0
78,YVELINES,311,HOUILLES,Extrême gauche,0.0
78,YVELINES,335,LIMAY,Extrême gauche,0.0
78,YVELINES,358,MAISONS-LAFFITTE,Extrême gauche,0.0
78,YVELINES,361,MANTES-LA-JOLIE,Extrême gauche,0.0
78,YVELINES,362,MANTES-LA-VILLE,Extrême gauche,0.0
78,YVELINES,372,MARLY-LE-ROI,Extrême gauche,0.0
78,YVELINES,383,MAUREPAS,Extrême gauche,0.0
78,YVELINES,418,MONTESSON,Extrême gauche,0.0
78,YVELINES,423,MONTIGNY-LE-BRETONNEUX,Extrême gauche,0.0
78,YVELINES,440,LES MUREAUX,Extrême gauche,0.0
78,YVELINES,481,LE PECQ,Extrême gauche,0.0
78,YVELINES,490,PLAISIR,Extrême gauche,0.0
78,YVELINES,498,POISSY,Extrême gauche,0.0
78,YVELINES,517,RAMBOUILLET,Extrême gauche,0.0
78,YVELINES,545,SAINT-CYR-L'ECOLE,Extrême gauche,0.0
78,YVELINES,551,SAINT-GERMAIN-EN-LAYE,Extrême gauche,0.0
78,YVELINES,586,SARTROUVILLE,Extrême gauche,0.0
78,YVELINES,621,TRAPPES,Extrême gauche,0.0
78,YVELINES,640,VELIZY-VILLACOUBLAY,Extrême gauche,0.0
78,YVELINES,642,VERNEUIL-SUR-SEINE,Extrême gauche,0.0
78,YVELINES,646,VERSAILLES,Extrême gauche,0.0
78,YVELINES,650,LE VESINET,Extrême gauche,0.0
78,YVELINES,686,VIROFLAY,Extrême gauche,0.0
79,DEUX-SEVRES,049,BRESSUIRE,Extrême gauche,0.0
79,DEUX-SEVRES,191,NIORT,Extrême gauche,0.0
79,DEUX-SEVRES,202,PARTHENAY,Extrême gauche,0.0
79,DEUX-SEVRES,329,THOUARS,Extrême gauche,0.0
80,SOMME,001,ABBEVILLE,Extrême gauche,0.0
80,SOMME,016,ALBERT,Extrême gauche,0.0
80,SOMME,021,AMIENS,Extrême gauche,1467.0
80,SOMME,620,PERONNE,Extrême gauche,0.0
81,TARN,004,ALBI,Extrême gauche,0.0
81,TARN,060,CARMAUX,Extrême gauche,0.0
81,TARN,065,CASTRES,Extrême gauche,0.0
81,TARN,099,GAILLAC,Extrême gauche,0.0
81,TARN,105,GRAULHET,Extrême gauche,0.0
81,TARN,163,MAZAMET,Extrême gauche,0.0
82,TARN-ET-GARONNE,033,CASTELSARRASIN,Extrême gauche,0.0
82,TARN-ET-GARONNE,112,MOISSAC,Extrême gauche,0.0
82,TARN-ET-GARONNE,121,MONTAUBAN,Extrême gauche,0.0
83,VAR,023,BRIGNOLES,Extrême gauche,0.0
83,VAR,050,DRAGUIGNAN,Extrême gauche,0.0
83,VAR,061,FREJUS,Extrême gauche,0.0
83,VAR,062,LA GARDE,Extrême gauche,0.0
83,VAR,069,HYERES,Extrême gauche,0.0
83,VAR,090,OLLIOULES,Extrême gauche,0.0
83,VAR,118,SAINT-RAPHAEL,Extrême gauche,0.0
83,VAR,123,SANARY-SUR-MER,Extrême gauche,0.0
83,VAR,126,LA SEYNE-SUR-MER,Extrême gauche,0.0
83,VAR,129,SIX-FOURS-LES-PLAGES,Extrême gauche,0.0
83,VAR,137,TOULON,Extrême gauche,224.0
83,VAR,144,LA VALETTE-DU-VAR,Extrême gauche,0.0
84,VAUCLUSE,003,APT,Extrême gauche,0.0
84,VAUCLUSE,007,AVIGNON,Extrême gauche,0.0
84,VAUCLUSE,019,BOLLENE,Extrême gauche,0.0
84,VAUCLUSE,031,CARPENTRAS,Extrême gauche,0.0
84,VAUCLUSE,035,CAVAILLON,Extrême gauche,0.0
84,VAUCLUSE,054,L'ISLE-SUR-LA-SORGUE,Extrême gauche,0.0
84,VAUCLUSE,087,ORANGE,Extrême gauche,0.0
84,VAUCLUSE,089,PERTUIS,Extrême gauche,0.0
84,VAUCLUSE,092,LE PONTET,Extrême gauche,0.0
84,VAUCLUSE,129,SORGUES,Extrême gauche,0.0
85,VENDEE,047,CHALLANS,Extrême gauche,0.0
85,VENDEE,092,FONTENAY-LE-COMTE,Extrême gauche,0.0
85,VENDEE,109,LES HERBIERS,Extrême gauche,0.0
85,VENDEE,128,LUCON,Extrême gauche,0.0
85,VENDEE,191,LA ROCHE-SUR-YON,Extrême gauche,0.0
85,VENDEE,194,LES SABLES-D'OLONNE,Extrême gauche,0.0
86,VIENNE,066,CHATELLERAULT,Extrême gauche,0.0
86,VIENNE,194,POITIERS,Extrême gauche,706.0
87,HAUTE-VIENNE,085,LIMOGES,Extrême gauche,614.0
87,HAUTE-VIENNE,154,SAINT-JUNIEN,Extrême gauche,0.0
88,VOSGES,160,EPINAL,Extrême gauche,0.0
88,VOSGES,196,GERARDMER,Extrême gauche,0.0
88,VOSGES,383,REMIREMONT,Extrême gauche,0.0
88,VOSGES,413,SAINT-DIE,Extrême gauche,0.0
89,YONNE,024,AUXERRE,Extrême gauche,206.0
89,YONNE,206,JOIGNY,Extrême gauche,0.0
89,YONNE,387,SENS,Extrême gauche,0.0
90,TERRITOIRE DE BELFORT,010,BELFORT,Extrême gauche,0.0
91,ESSONNE,027,ATHIS-MONS,Extrême gauche,0.0
91,ESSONNE,103,BRETIGNY-SUR-ORGE,Extrême gauche,0.0
91,ESSONNE,114,BRUNOY,Extrême gauche,0.0
91,ESSONNE,161,CHILLY-MAZARIN,Extrême gauche,0.0
91,ESSONNE,174,CORBEIL-ESSONNES,Extrême gauche,0.0
91,ESSONNE,201,DRAVEIL,Extrême gauche,0.0
91,ESSONNE,215,EPINAY-SOUS-SENART,Extrême gauche,0.0
91,ESSONNE,223,ETAMPES,Extrême gauche,0.0
91,ESSONNE,228,EVRY,Extrême gauche,0.0
91,ESSONNE,272,GIF-SUR-YVETTE,Extrême gauche,297.0
91,ESSONNE,286,GRIGNY,Extrême gauche,144.0
91,ESSONNE,312,IGNY,Extrême gauche,0.0
91,ESSONNE,326,JUVISY-SUR-ORGE,Extrême gauche,0.0
91,ESSONNE,345,LONGJUMEAU,Extrême gauche,0.0
91,ESSONNE,377,MASSY,Extrême gauche,0.0
91,ESSONNE,386,MENNECY,Extrême gauche,0.0
91,ESSONNE,421,MONTGERON,Extrême gauche,0.0
91,ESSONNE,432,MORANGIS,Extrême gauche,0.0
91,ESSONNE,434,MORSANG-SUR-ORGE,Extrême gauche,171.0
91,ESSONNE,471,ORSAY,Extrême gauche,395.0
91,ESSONNE,477,PALAISEAU,Extrême gauche,0.0
91,ESSONNE,521,RIS-ORANGIS,Extrême gauche,0.0
91,ESSONNE,549,SAINTE-GENEVIEVE-DES-BOIS,Extrême gauche,358.0
91,ESSONNE,570,SAINT-MICHEL-SUR-ORGE,Extrême gauche,273.0
91,ESSONNE,589,SAVIGNY-SUR-ORGE,Extrême gauche,0.0
91,ESSONNE,645,VERRIERES-LE-BUISSON,Extrême gauche,186.0
91,ESSONNE,657,VIGNEUX-SUR-SEINE,Extrême gauche,0.0
91,ESSONNE,687,VIRY-CHATILLON,Extrême gauche,0.0
91,ESSONNE,691,YERRES,Extrême gauche,0.0
91,ESSONNE,692,LES ULIS,Extrême gauche,492.0
92,HAUTS-DE-SEINE,002,ANTONY,Extrême gauche,0.0
92,HAUTS-DE-SEINE,004,ASNIERES-SUR-SEINE,Extrême gauche,0.0
92,HAUTS-DE-SEINE,007,BAGNEUX,Extrême gauche,231.0
92,HAUTS-DE-SEINE,009,BOIS-COLOMBES,Extrême gauche,0.0
92,HAUTS-DE-SEINE,012,BOULOGNE-BILLANCOURT,Extrême gauche,0.0
92,HAUTS-DE-SEINE,014,BOURG-LA-REINE,Extrême gauche,0.0
92,HAUTS-DE-SEINE,019,CHATENAY-MALABRY,Extrême gauche,0.0
92,HAUTS-DE-SEINE,020,CHATILLON,Extrême gauche,157.0
92,HAUTS-DE-SEINE,022,CHAVILLE,Extrême gauche,971.0
92,HAUTS-DE-SEINE,023,CLAMART,Extrême gauche,269.0
92,HAUTS-DE-SEINE,024,CLICHY,Extrême gauche,0.0
92,HAUTS-DE-SEINE,025,COLOMBES,Extrême gauche,0.0
92,HAUTS-DE-SEINE,026,COURBEVOIE,Extrême gauche,0.0
92,HAUTS-DE-SEINE,032,FONTENAY-AUX-ROSES,Extrême gauche,138.0
92,HAUTS-DE-SEINE,033,GARCHES,Extrême gauche,0.0
92,HAUTS-DE-SEINE,035,LA GARENNE-COLOMBES,Extrême gauche,0.0
92,HAUTS-DE-SEINE,036,GENNEVILLIERS,Extrême gauche,0.0
92,HAUTS-DE-SEINE,040,ISSY-LES-MOULINEAUX,Extrême gauche,0.0
92,HAUTS-DE-SEINE,044,LEVALLOIS-PERRET,Extrême gauche,0.0
92,HAUTS-DE-SEINE,046,MALAKOFF,Extrême gauche,176.0
92,HAUTS-DE-SEINE,048,MEUDON,Extrême gauche,1164.0
92,HAUTS-DE-SEINE,049,MONTROUGE,Extrême gauche,244.0
92,HAUTS-DE-SEINE,050,NANTERRE,Extrême gauche,440.0
92,HAUTS-DE-SEINE,051,NEUILLY-SUR-SEINE,Extrême gauche,0.0
92,HAUTS-DE-SEINE,060,LE PLESSIS-ROBINSON,Extrême gauche,123.0
92,HAUTS-DE-SEINE,062,PUTEAUX,Extrême gauche,0.0
92,HAUTS-DE-SEINE,063,RUEIL-MALMAISON,Extrême gauche,0.0
92,HAUTS-DE-SEINE,064,SAINT-CLOUD,Extrême gauche,0.0
92,HAUTS-DE-SEINE,071,SCEAUX,Extrême gauche,0.0
92,HAUTS-DE-SEINE,072,SEVRES,Extrême gauche,606.0
92,HAUTS-DE-SEINE,073,SURESNES,Extrême gauche,180.0
92,HAUTS-DE-SEINE,075,VANVES,Extrême gauche,0.0
92,HAUTS-DE-SEINE,077,VILLE-D'AVRAY,Extrême gauche,284.0
92,HAUTS-DE-SEINE,078,VILLENEUVE-LA-GARENNE,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,001,AUBERVILLIERS,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,005,AULNAY-SOUS-BOIS,Extrême gauche,143.0
93,SEINE-SAINT-DENIS,006,BAGNOLET,Extrême gauche,49.0
93,SEINE-SAINT-DENIS,007,LE BLANC-MESNIL,Extrême gauche,143.0
93,SEINE-SAINT-DENIS,008,BOBIGNY,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,010,BONDY,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,013,LE BOURGET,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,014,CLICHY-SOUS-BOIS,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,027,LA COURNEUVE,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,029,DRANCY,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,031,EPINAY-SUR-SEINE,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,032,GAGNY,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,045,LES LILAS,Extrême gauche,22.0
93,SEINE-SAINT-DENIS,046,LIVRY-GARGAN,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,047,MONTFERMEIL,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,048,MONTREUIL,Extrême gauche,398.0
93,SEINE-SAINT-DENIS,049,NEUILLY-PLAISANCE,Extrême gauche,40.0
93,SEINE-SAINT-DENIS,050,NEUILLY-SUR-MARNE,Extrême gauche,86.0
93,SEINE-SAINT-DENIS,051,NOISY-LE-GRAND,Extrême gauche,134.0
93,SEINE-SAINT-DENIS,053,NOISY-LE-SEC,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,055,PANTIN,Extrême gauche,47.0
93,SEINE-SAINT-DENIS,057,LES PAVILLONS-SOUS-BOIS,Extrême gauche,64.0
93,SEINE-SAINT-DENIS,059,PIERREFITTE-SUR-SEINE,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,061,LE PRE-SAINT-GERVAIS,Extrême gauche,10.0
93,SEINE-SAINT-DENIS,062,LE RAINCY,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,063,ROMAINVILLE,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,064,ROSNY-SOUS-BOIS,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,066,SAINT-DENIS,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,070,SAINT-OUEN,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,071,SEVRAN,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,072,STAINS,Extrême gauche,116.0
93,SEINE-SAINT-DENIS,073,TREMBLAY-EN-FRANCE,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,077,VILLEMOMBLE,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,078,VILLEPINTE,Extrême gauche,0.0
93,SEINE-SAINT-DENIS,079,VILLETANEUSE,Extrême gauche,0.0
94,VAL-DE-MARNE,002,ALFORTVILLE,Extrême gauche,0.0
